Date,Open,High,Low,Close,Adj Close,Volume
2018-04-18,53.95050048828125,54.099998474121094,53.5260009765625,53.769500732421875,53.636688232421875,31126000
2018-04-19,53.45100021362305,54.8754997253418,53.45100021362305,54.47249984741211,54.33795166015625,39884000
2018-04-20,54.2135009765625,54.73749923706055,53.60499954223633,53.86600112915039,53.732948303222656,42434000
2018-04-23,54.14899826049805,54.400001525878906,53.33399963378906,53.69049835205078,53.55788040161133,69590000
2018-04-24,52.959999084472656,53.2244987487793,50.643001556396484,51.13199996948242,51.005699157714844,128220000
2018-04-25,51.48749923706055,51.80350112915039,50.85049819946289,51.14950180053711,51.02315902709961,57860000
2018-04-26,51.6609992980957,52.60100173950195,51.022499084472656,52.16550064086914,52.03664779663086,50926000
2018-04-27,52.277000427246094,52.584999084472656,51.37950134277344,51.5724983215332,51.44511032104492,40746000
2018-04-30,51.72100067138672,51.91849899291992,50.915000915527344,50.92900085449219,50.80320358276367,34492000
2018-05-01,50.814998626708984,52.08649826049805,50.53049850463867,52.037498474121094,51.908966064453125,35326000
2018-05-02,51.70000076293945,52.19900131225586,51.15800094604492,51.3025016784668,51.17578125,34698000
2018-05-03,51.26850128173828,51.53450012207031,50.394500732421875,51.314998626708984,51.18824768066406,39282000
2018-05-04,50.980499267578125,52.59400177001953,50.90250015258789,52.54999923706055,52.42020034790039,36892000
2018-05-07,52.69449996948242,53.25,52.51350021362305,52.972999572753906,52.84215545654297,34400000
2018-05-08,53.23099899291992,53.26150131225586,52.582000732421875,52.929500579833984,52.798763275146484,26030000
2018-05-09,53.20500183105469,54.70000076293945,53.105499267578125,54.4474983215332,54.31300735473633,47160000
2018-05-10,54.75,55.47050094604492,54.694000244140625,55.27349853515625,55.13697052001953,36414000
2018-05-11,55.02050018310547,55.45050048828125,54.861000061035156,55.16899871826172,55.03273010253906,30504000
2018-05-14,55.278499603271484,55.907501220703125,55.2400016784668,55.33000183105469,55.193336486816406,39338000
2018-05-15,54.845001220703125,54.95600128173828,53.93899917602539,54.243499755859375,54.10951614379883,35738000
2018-05-16,54.25450134277344,54.71900177001953,54.08150100708008,54.204498291015625,54.07061004638672,25628000
2018-05-17,54.073001861572266,54.54999923706055,53.82099914550781,54.0629997253418,53.92946243286133,25738000
2018-05-18,53.29999923706055,53.686500549316406,53.23400115966797,53.481998443603516,53.34989547729492,35482000
2018-05-21,53.95000076293945,54.665000915527344,53.900001525878906,54.20050048828125,54.066619873046875,25180000
2018-05-22,54.4900016784668,54.59000015258789,53.612998962402344,53.765499114990234,53.632694244384766,22226000
2018-05-23,53.5,54.400001525878906,53.347999572753906,54.29800033569336,54.16387939453125,23740000
2018-05-24,54.345001220703125,54.35599899291992,53.6150016784668,54.272499084472656,54.13844299316406,20604000
2018-05-25,54.32749938964844,54.47850036621094,54.130001068115234,54.20399856567383,54.07011032104492,22224000
2018-05-29,53.79999923706055,54.06700134277344,53.15399932861328,53.403499603271484,53.27159118652344,36076000
2018-05-30,53.67399978637695,53.949501037597656,53.32749938964844,53.87350082397461,53.74043273925781,28686000
2018-05-31,54.099998474121094,55.5,53.900001525878906,55.0,54.86415100097656,79368000
2018-06-01,55.64350128173828,56.90800094604492,55.60049819946289,56.75,56.609825134277344,63202000
2018-06-04,56.92499923706055,57.893001556396484,56.849998474121094,57.652000427246094,57.50959777832031,44754000
2018-06-05,57.733001708984375,58.05500030517578,57.37300109863281,57.55099868774414,57.408843994140625,32964000
2018-06-06,57.63850021362305,57.73550033569336,56.816001892089844,57.34749984741211,57.205848693847656,34934000
2018-06-07,57.229000091552734,57.29349899291992,56.305999755859375,56.72100067138672,56.58089828491211,36108000
2018-06-08,56.56050109863281,56.93899917602539,56.1614990234375,56.635501861572266,56.495609283447266,27284000
2018-06-11,56.64699935913086,57.387001037597656,56.56999969482422,57.04499816894531,56.90409469604492,24796000
2018-06-12,57.05099868774414,57.4375,57.05099868774414,57.40950012207031,57.26769256591797,26092000
2018-06-13,57.61399841308594,57.78200149536133,57.16899871826172,57.21149826049805,57.07018280029297,34302000
2018-06-14,57.61050033569336,58.29949951171875,57.529998779296875,58.00550079345703,57.86222457885742,35422000
2018-06-15,57.99599838256836,58.195499420166016,57.68450164794922,57.9635009765625,57.82032775878906,44438000
2018-06-18,57.634498596191406,59.20650100708008,57.54999923706055,59.17900085449219,59.0328254699707,33038000
2018-06-19,58.50550079345703,59.140499114990234,58.080501556396484,58.93450164794922,58.78893280029297,47282000
2018-06-20,59.165000915527344,60.074501037597656,59.10150146484375,59.20349884033203,59.0572624206543,51686000
2018-06-21,59.2755012512207,59.51649856567383,58.17399978637695,58.47200012207031,58.327571868896484,44966000
2018-06-22,58.574501037597656,58.75,57.98249816894531,58.464500427246094,58.320091247558594,34220000
2018-06-25,57.75,57.79949951171875,55.994998931884766,56.9640007019043,56.82329559326172,57682000
2018-06-26,57.207000732421875,57.34349822998047,56.45000076293945,56.63100051879883,56.491119384765625,34688000
2018-06-27,56.79999923706055,57.31050109863281,55.834999084472656,55.84700012207031,55.70905303955078,34538000
2018-06-28,55.61949920654297,56.70000076293945,55.30350112915039,56.3390007019043,56.1998405456543,29726000
2018-06-29,56.615501403808594,57.06800079345703,56.35100173950195,56.45949935913086,56.32004165649414,31562000
2018-07-02,55.76750183105469,57.14950180053711,55.33000183105469,57.105499267578125,56.964447021484375,23216000
2018-07-03,57.47100067138672,57.49549865722656,55.721500396728516,55.81399917602539,55.6761360168457,16448000
2018-07-05,56.22999954223633,57.207000732421875,56.15599822998047,57.06449890136719,56.923545837402344,28594000
2018-07-06,57.0885009765625,57.810001373291016,56.86199951171875,57.75400161743164,57.61134719848633,21820000
2018-07-09,58.0,58.39649963378906,57.86149978637695,58.36399841308594,58.2198371887207,21584000
2018-07-10,58.4995002746582,58.67499923706055,58.12799835205078,58.356998443603516,58.212852478027344,21334000
2018-07-11,57.78099822998047,59.02199935913086,57.76850128173828,58.573001861572266,58.428321838378906,33252000
2018-07-12,58.74300003051758,60.0994987487793,58.654998779296875,60.0629997253418,59.914642333984375,44148000
2018-07-13,60.13999938964844,60.52199935913086,59.76449966430664,60.22100067138672,60.0722541809082,32612000
2018-07-16,60.19049835205078,60.43550109863281,59.66999816894531,59.82550048828125,59.67772674560547,26784000
2018-07-17,59.137001037597656,60.9379997253418,59.099998474121094,60.65399932861328,60.504180908203125,40162000
2018-07-18,60.42649841308594,61.079498291015625,60.22800064086914,60.64550018310547,60.49570083618164,38948000
2018-07-19,60.33250045776367,60.82400131225586,59.88650131225586,59.95500183105469,59.806907653808594,38338000
2018-07-20,59.96200180053711,60.53850173950195,59.829498291015625,59.89400100708008,59.74605941772461,37938000
2018-07-23,59.78300094604492,60.755001068115234,59.60049819946289,60.54999923706055,60.40043640136719,65446000
2018-07-24,63.54999923706055,63.75,62.207000732421875,62.907501220703125,62.75211715698242,107600000
2018-07-25,62.63100051879883,63.9119987487793,62.45249938964844,63.797000885009766,63.63941955566406,51104000
2018-07-26,63.35900115966797,64.37000274658203,63.150001525878906,64.2750015258789,64.11624145507812,54686000
2018-07-27,64.45600128173828,64.5719985961914,62.2244987487793,62.644500732421875,62.48976516723633,48362000
2018-07-30,62.252498626708984,62.644500732421875,61.208499908447266,61.50199890136719,61.3500862121582,43896000
2018-07-31,61.58549880981445,62.06050109863281,60.80950164794922,61.361000061035156,61.209434509277344,39382000
2018-08-01,61.955501556396484,62.29499816894531,61.24700164794922,61.64950180053711,61.49722671508789,36994000
2018-08-02,60.92499923706055,62.22050094604492,60.90299987792969,62.05649948120117,61.90321731567383,34704000
2018-08-03,62.25899887084961,62.32600021362305,61.47100067138672,61.90800094604492,61.75508499145508,21264000
2018-08-06,62.080501556396484,62.12300109863281,61.5265007019043,61.88349914550781,61.73064422607422,22114000
2018-08-07,62.60049819946289,63.30400085449219,62.59000015258789,62.79199981689453,62.63690185546875,42506000
2018-08-08,62.83599853515625,63.58599853515625,62.60599899291992,63.06650161743164,62.91072463989258,34344000
2018-08-09,63.13650131225586,63.597999572753906,63.005001068115234,63.222999572753906,63.066837310791016,27326000
2018-08-10,62.95899963378906,63.060001373291016,62.358001708984375,62.6254997253418,62.47080993652344,26602000
2018-08-13,62.560001373291016,63.298500061035156,62.35150146484375,62.43199920654297,62.27779006958008,27500000
2018-08-14,62.625,63.02949905395508,61.97700119018555,62.90700149536133,62.75162124633789,28080000
2018-08-15,62.2140007019043,62.5989990234375,61.3120002746582,61.611000061035156,61.45881652832031,37052000
2018-08-16,62.0994987487793,62.185001373291016,60.98149871826172,61.202999114990234,61.05182647705078,32176000
2018-08-17,61.10200119018555,61.34749984741211,60.20000076293945,60.79249954223633,60.642337799072266,33092000
2018-08-20,61.03300094604492,61.295501708984375,60.435001373291016,61.09749984741211,60.94658660888672,22218000
2018-08-21,61.1510009765625,61.63800048828125,60.75149917602539,60.87049865722656,60.72014617919922,23082000
2018-08-22,60.71099853515625,61.326499938964844,60.6609992980957,61.087501525878906,60.936614990234375,22296000
2018-08-23,60.99399948120117,61.75849914550781,60.967498779296875,61.05799865722656,60.90718078613281,24666000
2018-08-24,61.29999923706055,61.869998931884766,61.07099914550781,61.837501525878906,61.684757232666016,24454000
2018-08-27,62.207000732421875,62.89350128173828,62.034000396728516,62.813499450683594,62.658348083496094,28580000
2018-08-28,62.79499816894531,62.827999114990234,62.14849853515625,62.292999267578125,62.13913345336914,27330000
2018-08-29,62.75,63.35850143432617,62.63999938964844,63.23249816894531,63.07631301879883,36926000
2018-08-30,63.16999816894531,63.4744987487793,62.36050033569336,62.72200012207031,62.567073822021484,30104000
2018-08-31,62.61050033569336,62.627498626708984,61.287498474121094,61.59000015258789,61.437870025634766,42308000
2018-09-04,61.125999450683594,61.39350128173828,60.327999114990234,60.56549835205078,60.415897369384766,41458000
2018-09-05,60.46099853515625,60.743499755859375,58.766998291015625,59.95500183105469,59.806907653808594,53988000
2018-09-06,59.92850112915039,59.949501037597656,58.18050003051758,59.199501037597656,59.05327606201172,46854000
2018-09-07,58.599998474121094,59.4275016784668,58.4635009765625,58.87950134277344,58.734066009521484,32658000
2018-09-10,59.209999084472656,59.33300018310547,58.53049850463867,58.75299835205078,58.60787582397461,27670000
2018-09-11,58.55500030517578,59.547000885009766,58.29750061035156,59.4995002746582,59.35253143310547,29254000
2018-09-12,59.099998474121094,59.53450012207031,58.30799865722656,58.58000183105469,58.435306549072266,35716000
2018-09-13,58.98500061035156,59.393001556396484,58.46099853515625,59.106998443603516,58.961002349853516,40068000
2018-09-14,59.400001525878906,59.400001525878906,58.67599868774414,58.89899826049805,58.75351333618164,24176000
2018-09-17,58.88850021362305,59.090999603271484,57.92300033569336,57.99150085449219,57.84825897216797,34096000
2018-09-18,58.132999420166016,59.06650161743164,58.07149887084961,58.355499267578125,58.211360931396484,32314000
2018-09-19,58.448001861572266,58.813499450683594,57.930999755859375,58.7135009765625,58.56847381591797,25962000
2018-09-20,59.03350067138672,59.70000076293945,58.8125,59.57849884033203,59.43133544921875,29244000
2018-09-21,59.74599838256836,59.82899856567383,58.60300064086914,58.60599899291992,58.461238861083984,91222000
2018-09-24,57.97050094604492,59.259498596191406,57.57500076293945,58.97800064086914,58.83232498168945,31150000
2018-09-25,59.212501525878906,59.84299850463867,58.704498291015625,59.69449996948242,59.547054290771484,33152000
2018-09-26,59.68450164794922,60.36199951171875,59.27000045776367,59.702999114990234,59.5555305480957,37650000
2018-09-27,60.0,60.84299850463867,59.90250015258789,60.36800003051758,60.21889114379883,36274000
2018-09-28,60.204498291015625,60.42250061035156,59.89149856567383,60.354000091552734,60.204925537109375,35612000
2018-10-01,60.650001525878906,61.209999084472656,60.15950012207031,60.42649841308594,60.27724075317383,33164000
2018-10-02,60.333499908447266,61.22600173950195,59.983001708984375,60.38199996948242,60.232852935791016,40180000
2018-10-03,60.599998474121094,60.70899963378906,60.10749816894531,60.576499938964844,60.42687225341797,26246000
2018-10-04,60.25149917602539,60.29499816894531,58.192501068115234,58.85350036621094,58.7081298828125,46576000
2018-10-05,58.79999923706055,59.099998474121094,57.715999603271484,58.39149856567383,58.24726867675781,31852000
2018-10-08,58.0,58.792999267578125,56.77000045776367,57.79600143432617,57.65324020385742,46190000
2018-10-09,57.56549835205078,58.07749938964844,57.208499908447266,57.25849914550781,57.117069244384766,33690000
2018-10-10,56.81999969482422,56.85100173950195,54.57550048828125,54.608001708984375,54.47311782836914,58980000
2018-10-11,53.95199966430664,55.803001403808594,53.794498443603516,54.5369987487793,54.402286529541016,67696000
2018-10-12,55.981998443603516,56.291500091552734,54.75149917602539,56.027000427246094,55.88861083984375,49370000
2018-10-15,55.900001525878906,56.09000015258789,54.9109992980957,55.12200164794922,54.98584747314453,30074000
2018-10-16,55.67399978637695,56.81850051879883,55.587501525878906,56.65399932861328,56.514060974121094,38378000
2018-10-17,57.0,57.349998474121094,55.70000076293945,56.37950134277344,56.24024200439453,35652000
2018-10-18,56.5,56.61750030517578,54.31700134277344,54.89550018310547,54.75990676879883,46152000
2018-10-19,55.18550109863281,56.04750061035156,54.85150146484375,55.25899887084961,55.12250900268555,41286000
2018-10-22,55.6254997253418,56.08449935913086,55.0,55.56850051879883,55.431243896484375,27116000
2018-10-23,54.56449890136719,55.900001525878906,53.95050048828125,55.74549865722656,55.60780715942383,37686000
2018-10-24,55.75,55.83100128173828,52.75299835205078,52.85599899291992,52.725440979003906,49286000
2018-10-25,54.01499938964844,55.89099884033203,53.77750015258789,55.179500579833984,55.04320526123047,72956000
2018-10-26,52.416500091552734,55.849998474121094,52.11149978637695,54.1875,54.053653717041016,106438000
2018-10-29,54.82699966430664,55.44150161743164,50.36000061035156,51.73649978637695,51.608707427978516,81290000
2018-10-30,51.0004997253418,52.54499816894531,50.69850158691406,52.47549819946289,52.345882415771484,59768000
2018-10-31,53.40999984741211,55.400001525878906,53.40999984741211,54.52899932861328,54.394309997558594,70916000
2018-11-01,54.56999969482422,54.994998931884766,53.89099884033203,54.29899978637695,54.164878845214844,40132000
2018-11-02,54.45000076293945,54.900001525878906,53.382999420166016,53.574501037597656,53.442169189453125,43438000
2018-11-05,53.62649917602539,53.66749954223633,51.70000076293945,52.7864990234375,52.65611267089844,45358000
2018-11-06,52.750999450683594,53.99100112915039,52.68050003051758,53.47850036621094,53.346405029296875,28660000
2018-11-07,54.17449951171875,55.496498107910156,54.02949905395508,55.4119987487793,55.27512741088867,43388000
2018-11-08,55.3650016784668,55.4109992980957,54.21799850463867,54.73149871826172,54.596309661865234,33694000
2018-11-09,54.20100021362305,54.41749954223633,53.2130012512207,53.85100173950195,53.717987060546875,34860000
2018-11-12,53.65650177001953,53.70500183105469,52.01750183105469,52.46799850463867,52.33839797973633,34002000
2018-11-13,52.740501403808594,53.333499908447266,52.02000045776367,52.39849853515625,52.26906967163086,25750000
2018-11-14,53.0,53.28950119018555,52.05550003051758,52.729000091552734,52.5987548828125,34666000
2018-11-15,52.573001861572266,53.94350051879883,52.06449890136719,53.5525016784668,53.420223236083984,41584000
2018-11-16,53.26150131225586,53.62200164794922,52.744998931884766,53.41350173950195,53.28157043457031,35366000
2018-11-19,53.169498443603516,53.400001525878906,51.14350128173828,51.37099838256836,51.244110107421875,45684000
2018-11-20,50.364498138427734,51.86750030517578,50.11050033569336,51.522499084472656,51.39523696899414,54458000
2018-11-21,52.265499114990234,52.73550033569336,51.972999572753906,52.17150115966797,52.042633056640625,29698000
2018-11-23,51.67499923706055,52.150001525878906,51.42599868774414,51.505001068115234,51.37778091430664,14178000
2018-11-26,52.20000076293945,52.849998474121094,51.98849868774414,52.797000885009766,52.66659164428711,31558000
2018-11-27,52.56700134277344,53.3380012512207,52.275001525878906,52.61399841308594,52.484039306640625,33048000
2018-11-28,52.87300109863281,54.643001556396484,52.147499084472656,54.589500427246094,54.45466232299805,46042000
2018-11-29,54.17649841308594,55.00749969482422,54.099998474121094,54.729000091552734,54.59381866455078,31004000
2018-11-30,54.78150177001953,55.48249816894531,54.159000396728516,55.48249816894531,55.345455169677734,59668000
2018-12-03,56.608001708984375,56.75,55.58649826049805,55.81800079345703,55.68012619018555,57532000
2018-12-04,55.64950180053711,55.71200180053711,53.03900146484375,53.12350082397461,52.99228286743164,45630000
2018-12-06,52.25,53.97100067138672,52.124000549316406,53.90399932861328,53.770851135253906,47436000
2018-12-07,53.61149978637695,54.25149917602539,51.96849822998047,52.32899856567383,52.19974136352539,42682000
2018-12-10,52.14699935913086,52.97999954223633,51.650001525878906,52.659000396728516,52.5289306640625,33652000
2018-12-11,53.34700012207031,53.52000045776367,52.505001068115234,53.08250045776367,52.951385498046875,33852000
2018-12-12,53.854000091552734,54.58649826049805,53.5984992980957,53.686500549316406,53.55389404296875,28960000
2018-12-13,53.78350067138672,54.42100143432617,53.2495002746582,53.676998138427734,53.54441452026367,24986000
2018-12-14,53.000999450683594,53.58599853515625,52.46849822998047,52.58549880981445,52.45560836791992,36358000
2018-12-17,52.35049819946289,53.11899948120117,50.83150100708008,51.282501220703125,51.15583038330078,49932000
2018-12-18,51.70000076293945,52.984500885009766,51.52399826049805,52.170501708984375,52.0416374206543,43640000
2018-12-19,52.364498138427734,53.785499572753906,50.971500396728516,51.77299880981445,51.645118713378906,58264000
2018-12-20,51.29999923706055,52.37200164794922,50.393001556396484,51.17900085449219,51.05258560180664,53674000
2018-12-21,51.60200119018555,51.88349914550781,49.05950164794922,49.5625,49.4400749206543,104656000
2018-12-24,49.215999603271484,50.60599899291992,48.882999420166016,49.23350143432617,49.11189270019531,36360000
2018-12-26,49.89950180053711,52.42250061035156,49.63249969482422,52.39250183105469,52.26308822631836,46318000
2018-12-27,51.310001373291016,52.66699981689453,50.349998474121094,52.64500045776367,52.51496505737305,45996000
2018-12-28,52.974998474121094,53.21149826049805,52.099998474121094,52.33399963378906,52.204734802246094,34398000
2018-12-31,52.89149856567383,53.14950180053711,51.652000427246094,52.24800109863281,52.11894607543945,33110000
